route_id,service_id,trip_id,trip_headsign,block_id
17-37,1105-1105-Weekday-01,258788-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258789-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258790-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258791-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258792-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258793-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258794-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258795-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258796-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258797-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258798-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258799-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258800-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258801-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258802-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258803-1105-1105-Weekday-01,"Inbound",18751
17-37,1105-1105-Weekday-01,258806-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258807-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258808-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258809-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258810-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258811-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258812-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258813-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258814-1105-1105-Weekday-01,"Inbound",18752
17-37,1105-1105-Weekday-01,258815-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258816-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258817-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258818-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258819-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258820-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258821-1105-1105-Weekday-01,"Outbound",18752
17-37,1105-1105-Weekday-01,258822-1105-1105-Weekday-01,"Outbound",18752
16-37,1105-1105-Weekday-01,258823-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258824-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258825-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258826-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258827-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258828-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258829-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258830-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258831-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258832-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258833-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258834-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258835-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258836-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258837-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258838-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258839-1105-1105-Weekday-01,"Clockwise",18752
16-37,1105-1105-Weekday-01,258840-1105-1105-Weekday-01,"Clockwise",18752
18-37,1105-1105-Weekday-01,258843-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258844-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258845-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258846-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258847-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258848-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258849-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258850-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258851-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258852-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258853-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258854-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258855-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258856-1105-1105-Weekday-01,"Outbound",18753
18-37,1105-1105-Weekday-01,258857-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258858-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258859-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258860-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258861-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258862-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258863-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258864-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258865-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258866-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258867-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258868-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258869-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258870-1105-1105-Weekday-01,"Inbound",18753
18-37,1105-1105-Weekday-01,258873-1105-1105-Weekday-01,"Inbound",18754
18-37,1105-1105-Weekday-01,258874-1105-1105-Weekday-01,"Inbound",18754
18-37,1105-1105-Weekday-01,258875-1105-1105-Weekday-01,"Inbound",18754
18-37,1105-1105-Weekday-01,258876-1105-1105-Weekday-01,"Outbound",18754
18-37,1105-1105-Weekday-01,258877-1105-1105-Weekday-01,"Outbound",18754
18-37,1105-1105-Weekday-01,258878-1105-1105-Weekday-01,"Outbound",18754
18-37,1105-1105-Weekday-01,258881-1105-1105-Weekday-01,"Outbound",18755
18-37,1105-1105-Weekday-01,258882-1105-1105-Weekday-01,"Outbound",18755
18-37,1105-1105-Weekday-01,258883-1105-1105-Weekday-01,"Outbound",18755
18-37,1105-1105-Weekday-01,258884-1105-1105-Weekday-01,"Outbound",18755
18-37,1105-1105-Weekday-01,258885-1105-1105-Weekday-01,"Inbound",18755
18-37,1105-1105-Weekday-01,258886-1105-1105-Weekday-01,"Inbound",18755
18-37,1105-1105-Weekday-01,258887-1105-1105-Weekday-01,"Inbound",18755
18-37,1105-1105-Weekday-01,258888-1105-1105-Weekday-01,"Inbound",18755
18-37,1105-1105-Weekday-01,258891-1105-1105-Weekday-01,"Inbound",18756
18-37,1105-1105-Weekday-01,258892-1105-1105-Weekday-01,"Inbound",18756
18-37,1105-1105-Weekday-01,258893-1105-1105-Weekday-01,"Inbound",18756
18-37,1105-1105-Weekday-01,258894-1105-1105-Weekday-01,"Outbound",18756
18-37,1105-1105-Weekday-01,258895-1105-1105-Weekday-01,"Outbound",18756
18-37,1105-1105-Weekday-01,258896-1105-1105-Weekday-01,"Outbound",18756
19-37,1105-1105-Weekday-01,258899-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258900-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258901-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258902-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258903-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258904-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258905-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258906-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258907-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258908-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258909-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258910-1105-1105-Weekday-01,"Outbound",18757
19-37,1105-1105-Weekday-01,258911-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258912-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258913-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258914-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258915-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258916-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258917-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258918-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258919-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258920-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258921-1105-1105-Weekday-01,"Inbound",18757
19-37,1105-1105-Weekday-01,258922-1105-1105-Weekday-01,"Inbound",18757
RAPD-37,1105-1105-Weekday-01,258925-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258926-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258927-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258928-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258929-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258930-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258931-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258932-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258933-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258934-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258935-1105-1105-Weekday-01,"Outbound",18758
RAPD-37,1105-1105-Weekday-01,258936-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258937-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258938-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258939-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258940-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258941-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258942-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258943-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258944-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258945-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258946-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258947-1105-1105-Weekday-01,"Inbound",18758
RAPD-37,1105-1105-Weekday-01,258948-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258949-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258950-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258951-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258952-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258953-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258954-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258955-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258956-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258957-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258958-1105-1105-Weekday-01,"Outbound",18759
RAPD-37,1105-1105-Weekday-01,258959-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258960-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258961-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258962-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258963-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258964-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258965-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258966-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258967-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258968-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258969-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258970-1105-1105-Weekday-01,"Inbound",18759
RAPD-37,1105-1105-Weekday-01,258971-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258972-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258973-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258974-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258975-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258976-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258977-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258978-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258979-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258980-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258981-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258982-1105-1105-Weekday-01,"Inbound",18760
RAPD-37,1105-1105-Weekday-01,258983-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258984-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258985-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258986-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258987-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258988-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258989-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258990-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258991-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258992-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258993-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258994-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258995-1105-1105-Weekday-01,"Outbound",18760
RAPD-37,1105-1105-Weekday-01,258996-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,258997-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,258998-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,258999-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259000-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259001-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259002-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259003-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259004-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259005-1105-1105-Weekday-01,"Outbound",18761
RAPD-37,1105-1105-Weekday-01,259006-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259007-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259008-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259009-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259010-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259011-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259012-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259013-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259014-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259015-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259016-1105-1105-Weekday-01,"Inbound",18761
RAPD-37,1105-1105-Weekday-01,259017-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259018-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259019-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259020-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259021-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259022-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259023-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259024-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259025-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259026-1105-1105-Weekday-01,"Inbound",18762
RAPD-37,1105-1105-Weekday-01,259027-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259028-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259029-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259030-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259031-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259032-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259033-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259034-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259035-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259036-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259037-1105-1105-Weekday-01,"Outbound",18762
RAPD-37,1105-1105-Weekday-01,259038-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259039-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259040-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259041-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259042-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259043-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259044-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259045-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259046-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259047-1105-1105-Weekday-01,"Outbound",18763
RAPD-37,1105-1105-Weekday-01,259048-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259049-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259050-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259051-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259052-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259053-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259054-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259055-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259056-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259057-1105-1105-Weekday-01,"Inbound",18763
RAPD-37,1105-1105-Weekday-01,259058-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259059-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259060-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259061-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259062-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259063-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259064-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259065-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259066-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259067-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259068-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259069-1105-1105-Weekday-01,"Inbound",18764
RAPD-37,1105-1105-Weekday-01,259070-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259071-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259072-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259073-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259074-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259075-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259076-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259077-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259078-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259079-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259080-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259081-1105-1105-Weekday-01,"Outbound",18764
RAPD-37,1105-1105-Weekday-01,259082-1105-1105-Weekday-01,"Outbound",18764
CNCT-37,1105-1105-Weekday-01,259083-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259084-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259085-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259086-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259087-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259088-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259089-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259090-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259091-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259092-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259093-1105-1105-Weekday-01,"Outbound",18765
CNCT-37,1105-1105-Weekday-01,259094-1105-1105-Weekday-01,"Outbound",18765
